年度,大会,節,試合日,K/O時刻,ホーム,スコア,アウェイ,スタジアム,入場者数,インターネット中継・TV放送
2014,Ｊ１,第２節第１日,03/08(土),14:06,徳島,0-2,Ｃ大阪,鳴門大塚,"12,202",スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１
2014,Ｊ１,第２節第１日,03/08(土),15:03,Ｆ東京,1-1,甲府,味スタ,"22,398",スカパー！／スカパー！プレミアムサービス／ＴＯＫＹＯ　ＭＸ（録）
2014,Ｊ１,第２節第１日,03/08(土),15:04,大宮,1-2,名古屋,ＮＡＣＫ,"9,980",スカパー！／スカパー！プレミアムサービス／テレ玉
2014,Ｊ１,第２節第１日,03/08(土),15:04,清水,0-1,横浜FM,アイスタ,"17,877",スカパー！／スカパー！プレミアムサービス／テレビ静岡
2014,Ｊ１,第２節第１日,03/08(土),15:05,神戸,1-1,柏,ノエスタ,"13,143",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第２節第１日,03/08(土),16:04,浦和,0-1,鳥栖,埼玉,"42,850",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第２節第１日,03/08(土),19:04,鹿島,2-0,仙台,カシマ,"15,033",スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１
2014,Ｊ１,第３節第１日,03/15(土),13:04,横浜FM,3-0,徳島,ニッパ球,"11,088",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第３節第１日,03/15(土),14:03,甲府,1-1,新潟,中銀スタ,"9,106",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第３節第１日,03/15(土),14:04,広島,0-2,浦和,Ｅスタ,"24,734",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第３節第１日,03/15(土),15:03,川崎Ｆ,3-4,大宮,等々力,"13,498",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第３節第１日,03/15(土),15:03,柏,0-1,名古屋,柏,"9,265",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第３節第１日,03/15(土),15:04,鳥栖,0-3,鹿島,ベアスタ,"13,013",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第３節第１日,03/15(土),15:04,Ｃ大阪,4-1,清水,ヤンマー,"20,323",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第３節第１日,03/15(土),17:04,仙台,0-0,Ｇ大阪,ユアスタ,"13,380",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第３節第１日,03/15(土),19:04,神戸,2-1,Ｆ東京,ノエスタ,"10,089",スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１
2014,Ｊ１,第４節第１日,03/23(日),13:03,新潟,1-0,鳥栖,デンカＳ,"21,278",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第４節第１日,03/23(日),14:04,甲府,1-0,横浜FM,中銀スタ,"12,281",スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１
2014,Ｊ１,第４節第１日,03/23(日),14:04,徳島,0-2,柏,鳴門大塚,"8,097",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第４節第１日,03/23(日),15:03,大宮,4-0,仙台,ＮＡＣＫ,"10,465",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第４節第１日,03/23(日),15:04,鹿島,0-2,Ｃ大阪,カシマ,"32,099",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第４節第１日,03/23(日),15:04,浦和,1-1,清水,埼玉,0,スカパー！／スカパー！プレミアムサービス／テレ玉
2014,Ｊ１,第４節第１日,03/23(日),15:04,名古屋,2-1,神戸,瑞穂陸,"10,737",スカパー！／スカパー！プレミアムサービス／東海テレビ（録）
2014,Ｊ１,第４節第１日,03/23(日),16:03,Ｇ大阪,1-1,広島,万博,"18,301",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第４節第１日,03/23(日),19:04,Ｆ東京,0-4,川崎Ｆ,味スタ,"23,172",スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１／ＴＯＫＹＯ　ＭＸ
2014,Ｊ１,第５節第１日,03/28(金),19:04,川崎Ｆ,1-0,名古屋,等々力,"12,431",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第５節第２日,03/29(土),14:04,Ｃ大阪,0-0,新潟,金鳥スタ,"15,232",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第５節第２日,03/29(土),14:04,仙台,1-1,甲府,ユアスタ,"11,144",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第５節第２日,03/29(土),14:04,広島,3-1,徳島,Ｅスタ,"11,766",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第５節第２日,03/29(土),14:04,横浜FM,1-3,鹿島,日産ス,"27,764",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第５節第２日,03/29(土),15:03,柏,2-2,大宮,柏,"11,568",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第５節第２日,03/29(土),15:04,神戸,3-1,浦和,ノエスタ,"12,174",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第５節第２日,03/29(土),15:05,清水,1-3,Ｆ東京,アイスタ,"14,420",スカパー！／スカパー！プレミアムサービス／静岡放送
2014,Ｊ１,第５節第２日,03/29(土),19:04,鳥栖,2-0,Ｇ大阪,ベアスタ,"12,115",スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１
2014,Ｊ１,第６節第１日,04/06(日),13:03,新潟,0-0,横浜FM,デンカＳ,"21,132",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第６節第１日,04/06(日),13:04,名古屋,2-5,広島,豊田ス,"15,214",スカパー！／スカパー！プレミアムサービス／ＮＨＫ名古屋
2014,Ｊ１,第６節第１日,04/06(日),13:04,徳島,0-4,川崎Ｆ,鳴門大塚,"8,467",スカパー！／スカパー！プレミアムサービス／ＮＨＫ徳島
2014,Ｊ１,第６節第１日,04/06(日),15:03,柏,2-1,Ｃ大阪,柏,"13,731",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第６節第１日,04/06(日),15:04,大宮,0-3,神戸,ＮＡＣＫ,"9,870",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第６節第１日,04/06(日),15:04,甲府,0-1,清水,中銀スタ,"10,144",スカパー！／スカパー！プレミアムサービス／山梨放送
2014,Ｊ１,第６節第１日,04/06(日),16:03,Ｇ大阪,0-2,鹿島,万博,"12,899",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第６節第１日,04/06(日),16:04,Ｆ東京,2-1,鳥栖,味スタ,"14,165",スカパー！／スカパー！プレミアムサービス／ＴＯＫＹＯ　ＭＸ
2014,Ｊ１,第６節第１日,04/06(日),19:04,浦和,4-0,仙台,埼玉,"26,762",スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１／テレ玉
2014,Ｊ１,第７節第１日,04/11(金),19:04,川崎Ｆ,1-1,柏,等々力,"12,379",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第７節第２日,04/12(土),14:04,Ｃ大阪,2-2,Ｇ大阪,ヤンマー,"42,723",スカパー！／スカパー！プレミアムサービス／ＮＨＫ大阪
2014,Ｊ１,第７節第２日,04/12(土),14:04,横浜FM,0-2,仙台,日産ス,"19,181",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第７節第２日,04/12(土),15:04,鹿島,1-2,新潟,カシマ,"11,953",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第７節第２日,04/12(土),15:04,清水,2-0,大宮,アイスタ,"11,497",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第７節第２日,04/12(土),15:04,神戸,3-0,徳島,ノエスタ,"13,408",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第７節第２日,04/12(土),15:04,名古屋,1-2,浦和,豊田ス,"19,505",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第７節第２日,04/12(土),18:04,鳥栖,2-0,甲府,ベアスタ,"8,276",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第７節第２日,04/12(土),19:04,広島,1-0,Ｆ東京,Ｅスタ,"12,529",スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１
2014,Ｊ１,第８節第１日,04/19(土),14:04,仙台,0-3,鳥栖,ユアスタ,"11,413",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第８節第１日,04/19(土),14:04,徳島,0-4,清水,鳴門大塚,"6,113",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第８節第１日,04/19(土),15:04,柏,0-0,横浜FM,柏,"11,436",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第８節第１日,04/19(土),15:04,鹿島,2-3,神戸,カシマ,"11,952",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第８節第１日,04/19(土),16:04,Ｆ東京,2-0,Ｃ大阪,味スタ,"40,761",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第８節第１日,04/19(土),16:04,Ｇ大阪,2-1,大宮,万博,"11,059",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第８節第１日,04/19(土),17:04,浦和,1-0,川崎Ｆ,埼玉,"35,239",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第８節第１日,04/19(土),19:04,甲府,2-0,名古屋,中銀スタ,"8,197",スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１
2014,Ｊ１,第８節第２日,04/20(日),15:04,新潟,0-0,広島,デンカＳ,"21,452",スカパー！／スカパー！プレミアムサービス／新潟放送
2014,Ｊ１,第９節第１日,04/26(土),13:03,柏,3-2,浦和,柏,"12,367",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第９節第１日,04/26(土),14:03,清水,1-0,仙台,アイスタ,"11,188",スカパー！／スカパー！プレミアムサービス／静岡放送
2014,Ｊ１,第９節第１日,04/26(土),14:04,横浜FM,0-1,Ｆ東京,日産ス,"26,058",スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１
2014,Ｊ１,第９節第１日,04/26(土),14:05,徳島,1-2,新潟,鳴門大塚,"6,096",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第９節第１日,04/26(土),15:04,名古屋,2-3,鳥栖,瑞穂陸,"9,065",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第９節第１日,04/26(土),15:04,神戸,2-2,Ｃ大阪,ノエスタ,"25,382",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第９節第１日,04/26(土),16:04,川崎Ｆ,2-1,Ｇ大阪,等々力,"19,164",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第９節第１日,04/26(土),17:04,大宮,0-2,甲府,ＮＡＣＫ,"9,882",スカパー！／スカパー！プレミアムサービス／テレ玉
2014,Ｊ１,第９節第１日,04/26(土),19:04,広島,0-3,鹿島,Ｅスタ,"16,992",スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１
2014,Ｊ１,第１０節第１日,04/29(火・祝),13:04,甲府,0-1,徳島,中銀スタ,"8,665",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第１０節第１日,04/29(火・祝),13:04,Ｆ東京,0-1,名古屋,国立,"25,851",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第１０節第１日,04/29(火・祝),14:00,鳥栖,1-2,広島,ベアスタ,"17,339",スカパー！／スカパー！プレミアムサービス／ＮＨＫ佐賀
2014,Ｊ１,第１０節第１日,04/29(火・祝),14:02,新潟,1-1,神戸,デンカＳ,"23,442",スカパー！／スカパー！プレミアムサービス／ＮＨＫ新潟／ＮＨＫ神戸
2014,Ｊ１,第１０節第１日,04/29(火・祝),15:03,鹿島,2-1,清水,カシマ,"15,077",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第１０節第１日,04/29(火・祝),16:04,仙台,0-0,川崎Ｆ,ユアスタ,"13,040",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第１０節第１日,04/29(火・祝),16:04,浦和,1-0,横浜FM,埼玉,"38,226",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第１０節第１日,04/29(火・祝),16:04,Ｇ大阪,1-2,柏,万博,"13,845",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第１０節第１日,04/29(火・祝),19:04,Ｃ大阪,1-1,大宮,ヤンマー,"19,367",スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１
2014,Ｊ１,第１１節第１日,05/03(土・祝),13:04,柏,1-0,鹿島,柏,"13,650",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第１１節第１日,05/03(土・祝),14:04,横浜FM,2-0,Ｇ大阪,日産ス,"35,550",スカパー！／スカパー！プレミアムサービス／ＮＨＫ総合
2014,Ｊ１,第１１節第１日,05/03(土・祝),14:04,徳島,0-1,仙台,鳴門大塚,"9,686",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第１１節第１日,05/03(土・祝),15:03,川崎Ｆ,2-0,甲府,等々力,"18,261",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第１１節第１日,05/03(土・祝),15:04,神戸,0-0,広島,ノエスタ,"17,573",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第１１節第１日,05/03(土・祝),15:04,清水,0-1,鳥栖,アイスタ,"17,286",スカパー！／スカパー！プレミアムサービス／テレビ静岡
2014,Ｊ１,第１１節第１日,05/03(土・祝),16:04,浦和,1-0,Ｆ東京,埼玉,"43,564",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第１１節第１日,05/03(土・祝),17:04,大宮,2-2,新潟,ＮＡＣＫ,"12,105",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第１１節第１日,05/03(土・祝),19:04,名古屋,1-2,Ｃ大阪,豊田ス,"38,966",スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１／名古屋テレビ（録）
2014,Ｊ１,第１２節第１日,05/06(火・休),13:03,Ｆ東京,0-1,大宮,味スタ,"23,722",スカパー！／スカパー！プレミアムサービス／ＴＯＫＹＯ　ＭＸ（録）
2014,Ｊ１,第１２節第１日,05/06(火・休),13:04,仙台,4-3,神戸,ユアスタ,"12,945",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第１２節第１日,05/06(火・休),14:04,新潟,2-1,清水,デンカＳ,"35,533",スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１
2014,Ｊ１,第１２節第１日,05/06(火・休),15:04,鹿島,1-2,名古屋,カシマ,"15,122",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第１２節第１日,05/06(火・休),15:04,鳥栖,1-0,柏,ベアスタ,"14,457",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第１２節第１日,05/06(火・休),16:04,甲府,0-0,浦和,国立,"36,505",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第１２節第１日,05/06(火・休),19:04,Ｇ大阪,3-0,徳島,万博,"12,654",スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１
2014,Ｊ１,第１３節第１日,05/10(土),13:04,名古屋,1-2,Ｇ大阪,豊田ス,"20,781",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第１３節第１日,05/10(土),14:04,徳島,0-0,Ｆ東京,鳴門大塚,"7,451",スカパー！／スカパー！プレミアムサービス／ＮＨＫ徳島
2014,Ｊ１,第１３節第１日,05/10(土),14:04,横浜FM,1-2,鳥栖,日産ス,"19,606",スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１
2014,Ｊ１,第１３節第１日,05/10(土),14:04,広島,1-1,清水,Ｅスタ,"12,960",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第１３節第１日,05/10(土),15:03,川崎Ｆ,4-1,鹿島,等々力,"17,451",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第１３節第１日,05/10(土),15:04,神戸,1-0,甲府,ノエスタ,"12,224",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第１３節第１日,05/10(土),16:04,大宮,0-2,浦和,ＮＡＣＫ,"13,348",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第１３節第１日,05/10(土),16:04,Ｃ大阪,0-1,仙台,金鳥スタ,"15,479",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第１３節第１日,05/10(土),19:04,柏,1-0,新潟,柏,"11,003",スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１
2014,Ｊ１,第１４節第１日,05/17(土),13:04,甲府,3-0,柏,中銀スタ,"10,073",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第１４節第１日,05/17(土),14:03,清水,1-1,神戸,アイスタ,"12,639",スカパー！／スカパー！プレミアムサービス／ＮＨＫ静岡
2014,Ｊ１,第１４節第１日,05/17(土),14:04,浦和,1-0,Ｃ大阪,埼玉,"54,350",スカパー！／スカパー！プレミアムサービス／ＮＨＫ総合
2014,Ｊ１,第１４節第１日,05/17(土),15:03,新潟,1-1,名古屋,デンカＳ,"24,176",スカパー！／スカパー！プレミアムサービス／テレビ新潟
2014,Ｊ１,第１４節第１日,05/17(土),15:04,鳥栖,1-1,大宮,ベアスタ,"11,339",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第１４節第１日,05/17(土),18:04,Ｆ東京,3-0,Ｇ大阪,味スタ,"26,485",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第１４節第１日,05/17(土),19:04,鹿島,1-0,徳島,カシマ,"13,544",スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１
2014,Ｊ１,第１４節第２日,05/18(日),13:04,仙台,1-0,広島,ユアスタ,"18,863",スカパー！／スカパー！プレミアムサービス／ＮＨＫ仙台／ＮＨＫ広島
2014,Ｊ１,第１４節第２日,05/18(日),15:05,川崎Ｆ,0-3,横浜FM,等々力,"19,668",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第１２節第２日,07/15(火),19:04,広島,1-2,横浜FM,Ｅスタ,"9,515",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第１２節第２日,07/15(火),19:04,Ｃ大阪,1-2,川崎Ｆ,金鳥スタ,"15,873",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第１５節第１日,07/19(土),18:04,清水,0-2,川崎Ｆ,アイスタ,"15,305",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第１５節第１日,07/19(土),18:04,浦和,1-0,新潟,埼玉,"30,776",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第１５節第１日,07/19(土),18:34,Ｆ東京,1-1,鹿島,味スタ,"27,387",スカパー！／スカパー！プレミアムサービス／ＴＯＫＹＯ　ＭＸ
2014,Ｊ１,第１５節第１日,07/19(土),19:04,神戸,0-1,鳥栖,ノエスタ,"20,616",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第１５節第１日,07/19(土),19:04,Ｇ大阪,2-0,甲府,万博,"11,373",スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１
2014,Ｊ１,第１５節第１日,07/19(土),19:04,名古屋,1-1,徳島,豊田ス,"22,635",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第１５節第１日,07/19(土),19:04,大宮,3-3,広島,ＮＡＣＫ,"9,272",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第１５節第１日,07/19(土),19:04,Ｃ大阪,2-2,横浜FM,ヤンマー,"30,188",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第１５節第１日,07/19(土),20:04,柏,0-0,仙台,柏,"8,982",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第１６節第１日,07/23(水),19:03,新潟,0-1,Ｆ東京,デンカＳ,"17,348",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第１６節第１日,07/23(水),19:03,鹿島,2-2,大宮,カシマ,"8,840",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第１６節第１日,07/23(水),19:03,甲府,0-0,Ｃ大阪,中銀スタ,"12,052",スカパー！／スカパー！プレミアムサービス／テレビ山梨
2014,Ｊ１,第１６節第１日,07/23(水),19:03,Ｇ大阪,4-0,清水,万博,"10,898",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第１６節第１日,07/23(水),19:03,仙台,3-3,名古屋,ユアスタ,"13,302",スカパー！／スカパー！プレミアムサービス／東北放送
2014,Ｊ１,第１６節第１日,07/23(水),19:04,鳥栖,0-1,川崎Ｆ,ベアスタ,"23,277",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第１６節第１日,07/23(水),19:04,広島,5-2,柏,Ｅスタ,"12,673",スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１
2014,Ｊ１,第１６節第１日,07/23(水),19:05,徳島,0-2,浦和,鳴門大塚,"10,860",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第１６節第１日,07/23(水),19:34,横浜FM,1-1,神戸,ニッパ球,"13,445",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第１７節第１日,07/27(日),18:04,浦和,1-1,鹿島,埼玉,"39,205",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第１７節第１日,07/27(日),18:04,清水,3-0,柏,アイスタ,"11,095",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第１７節第１日,07/27(日),18:34,Ｆ東京,3-0,仙台,味スタ,"15,491",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第１７節第１日,07/27(日),19:03,川崎Ｆ,1-0,新潟,等々力,"19,254",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第１７節第１日,07/27(日),19:04,大宮,1-3,徳島,ＮＡＣＫ,"8,123",スカパー！／スカパー！プレミアムサービス／テレ玉
2014,Ｊ１,第１７節第１日,07/27(日),19:04,名古屋,1-1,横浜FM,瑞穂陸,"16,261",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第１７節第１日,07/27(日),19:04,Ｃ大阪,0-1,鳥栖,金鳥スタ,"13,431",スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１
2014,Ｊ１,第１７節第１日,07/27(日),19:04,神戸,1-5,Ｇ大阪,ノエスタ,"18,012",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第１７節第１日,07/27(日),19:04,広島,1-1,甲府,Ｅスタ,"15,101",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第１８節第１日,08/02(土),18:03,Ｇ大阪,2-0,横浜FM,万博,"15,363",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第１８節第１日,08/02(土),18:34,鹿島,5-1,広島,カシマ,"16,632",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第１８節第１日,08/02(土),18:34,Ｆ東京,4-0,清水,味スタ,"24,119",スカパー！／スカパー！プレミアムサービス／ＴＯＫＹＯ　ＭＸ
2014,Ｊ１,第１８節第１日,08/02(土),18:34,徳島,2-2,甲府,鳴門大塚,"3,594",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第１８節第１日,08/02(土),19:03,柏,4-1,川崎Ｆ,柏,"11,963",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第１８節第１日,08/02(土),19:03,新潟,1-0,Ｃ大阪,デンカＳ,"30,078",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第１８節第１日,08/02(土),19:04,仙台,2-2,大宮,ユアスタ,"14,931",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第１８節第１日,08/02(土),19:04,浦和,2-2,神戸,埼玉,"26,494",スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１／テレ玉
2014,Ｊ１,第１８節第１日,08/02(土),19:04,鳥栖,1-0,名古屋,ベアスタ,"10,415",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第１９節第１日,08/09(土),18:04,清水,1-0,徳島,アイスタ,"11,887",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第１９節第１日,08/09(土),18:34,甲府,0-0,仙台,中銀スタ,"8,523",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第１９節第１日,08/09(土),19:04,大宮,0-2,Ｇ大阪,ＮＡＣＫ,"10,541",スカパー！／スカパー！プレミアムサービス／テレ玉
2014,Ｊ１,第１９節第１日,08/09(土),19:04,神戸,1-0,新潟,ノエスタ,"11,303",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第１９節第１日,08/09(土),19:04,名古屋,2-3,鹿島,豊田ス,"16,369",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第１９節第１日,08/09(土),19:04,Ｃ大阪,0-0,Ｆ東京,ヤンマー,"16,211",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第１９節第１日,08/09(土),19:04,川崎Ｆ,2-1,浦和,等々力,"18,378",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第１９節第１日,08/09(土),19:04,横浜FM,2-2,柏,日産ス,"24,544",スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１
2014,Ｊ１,第１９節第２日,08/11(月),19:04,広島,1-0,鳥栖,Ｅスタ,"12,026",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第２０節第１日,08/16(土),18:03,Ｇ大阪,0-1,名古屋,万博,"15,383",スカパー！／スカパー！プレミアムサービス／毎日放送（録）
2014,Ｊ１,第２０節第１日,08/16(土),18:04,浦和,1-0,広島,埼玉,"39,224",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第２０節第１日,08/16(土),18:33,鹿島,1-0,甲府,カシマ,"16,724",スカパー！／スカパー！プレミアムサービス
2014,Ｊ１,第２０節第１日,08/16(土),19:04,川崎Ｆ,5-4,Ｃ大阪,等々力,"18,124",スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１
